DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,PSUN,SNOW,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WSF1,WSF2,WSF5,WSFG,WSFM
1981-08,,2031,571,5,3,0,0,0,0,0,31,26,64,0,0,1.59,104,0,0,2.32,81.7,0,83.4,94.9,71.9,20262,200,,,180,,21,,,32.2,
1981-09,,2376,346,6,5,0,0,0,0,0,30,19,45,0,0,0.72,96,11,11,2.4,83.6,0,76.2,88.3,64,18576,360,,,360,,23.9,,,34.4,
1981-10,,2529,152,13,10,0,0,0,0,0,22,3,38,0,0,3.63,93,131,120,14.19,45.5,0,66,75.3,56.8,9600,320,,,315,,23,,,34.4,
1981-11,,2536,7,3,3,0,0,0,0,0,14,0,35,0,0,1.12,80,366,235,1.53,72.4,0,57.4,68.6,46.3,13692,180,,,270,,29.1,,,43.6,
1981-12,,2536,0,2,1,0,0,0,10,0,4,0,20,0,0,0.1,82,915,549,0.17,60.5,0,47.3,57.7,36.8,11286,310,,,315,,29.1,,,41.4,
1982-01,,1,1,5,2,0,0,0,18,2,9,0,7,0,0.8,1.24,79,1550,634,2.33,71,0.8,44.6,57.4,31.8,13560,180,,,315,,32,,,42.5,
1982-02,,2,1,5,3,0,0,0,15,3,7,0,14,0,0,1.59,87,2125,575,1.89,51.5,0,44.5,55.1,33.9,9582,360,,,225,,28,,,35.6,
1982-03,,77,75,8,5,0,0,0,1,0,17,0,31,0,0,0.57,85,2361,236,1.71,56,0,59.8,69.1,50.5,12456,10,,,180,,36.9,,,48.3,
1982-04,,148,70,10,6,0,0,0,0,0,17,1,37,0,0,0.79,90,2505,144,2.72,69.4,0,62.5,72.3,52.7,16194,360,,,360,,44.1,,,58.6,
1982-05,,389,242,16,14,0,0,0,0,0,30,2,49,0,0,2.55,94,2515,10,13.67,66.8,0,72.5,81.3,63.7,17220,10,,,90,,34.9,,,47.2,
1982-06,,814,424,11,7,0,0,0,0,0,30,16,56,0,0,1.25,94,2515,0,4.29,78.9,0,79.1,89.1,69.1,20286,270,,,135,,29.1,,,41.4,
1982-07,,1419,606,4,2,0,0,0,0,0,31,29,68,0,0,2.15,100,0,0,2.73,83.1,0,84.5,94.6,74.5,21816,40,,,45,,30,,,39.1,
1982-08,,2093,673,5,2,0,0,0,0,0,31,30,72,0,0,0.32,103,0,0,0.52,82.3,0,86.7,97.8,75.6,20424,240,,,180,,23,,,39.1,
1982-09,,2486,393,4,1,0,0,0,0,0,30,20,50,0,0,0.51,99,2,2,0.58,76.9,0,78.1,89.4,66.7,17214,160,,,315,,28,,,36.7,
1982-10,,2641,155,7,4,0,0,0,0,0,24,5,39,0,0,1.46,94,97,96,3.36,63.5,0,66.9,77.6,56.3,13410,190,,,180,,29.1,,,38,
1982-11,,2679,38,7,3,0,0,0,3,0,14,0,28,0,0,1.96,83,418,321,4.22,49.6,0,55.6,64.8,46.3,9402,340,,,360,,31.1,,,39.1,
1982-12,,2688,9,8,6,0,0,0,6,0,8,0,22,0,0,0.84,78,919,501,2.76,63.5,0,49.1,58,40.3,11844,180,,,180,,30,,,44.7,
1983-01,,0,0,4,3,0,0,0,12,0,1,0,24,0,0,2.12,72,1589,670,2.55,44.1,0,43.4,52.8,34,8424,320,,,315,,31.1,,,41.4,
1983-02,,0,0,6,5,0,0,0,5,0,1,0,28,0,0,0.31,72,2052,463,1.26,56,0,48.5,57.2,39.7,10416,320,,,315,,33.1,,,41.4,
1983-03,,6,6,8,8,0,0,0,1,0,10,0,29,0,0,1.13,86,2384,332,4.36,61.3,0,54.5,64.3,44.7,13626,330,,,315,,33.1,,,42.5,
1983-04,,66,59,5,2,0,0,0,0,0,19,0,35,0,0,0.35,88,2576,192,0.59,61.2,0,60.6,71.4,49.7,14298,320,,,315,,40.9,,,54.1,
1983-05,,229,163,12,10,0,0,0,0,0,28,0,46,0,0,1.24,89,2599,23,5.83,57.7,0,69.5,80.2,58.8,14880,170,,,180,,40.9,,,49.4,
1983-06,,600,371,7,5,0,0,0,0,0,30,12,54,0,0,1.16,96,2602,2,2.07,63.9,0,77.3,87,67.6,16434,320,,,315,,32,,,47.2,
1983-07,,1175,575,4,2,0,0,0,0,0,31,24,64,0,0,1.25,100,0,0,1.56,75.5,0,83.6,93.6,73.5,19758,180,,,360,,32,,,39.1,
1983-08,,1793,618,4,4,0,0,0,0,0,31,27,71,0,0,2.89,101,0,0,5.55,77.4,0,84.9,94.7,75.1,19194,170,,,180,,32,,,44.7,
1983-09,,2166,374,3,1,0,0,0,0,0,29,16,45,0,0,0.11,96,12,12,0.22,79.7,0,77.1,88.4,65.8,17736,320,,,,,32,,,,
1983-10,,2307,140,7,6,0,0,0,0,0,27,2,44,0,0,1.68,96,66,54,4.04,66.8,0,67.8,78.6,57,14136,180,,,180,,25.9,,,39.1,
1983-11,,2350,43,7,5,0,0,0,2,0,14,0,28,0,0,0.73,85,342,276,2.22,59.2,0,57.2,67.8,46.7,11136,330,,,90,,40,,,55.3,
1983-12,,2350,0,6,2,1,1,0,19,11,1,0,5,2,2,0.52,70,1280,938,0.83,48.4,2,34.7,43.4,26.1,9048,340,,,360,,31.1,,,39.1,
1984-01,10.1,0,0,4,2,0,0,0,20,2,3,0,10,0,0,0.75,74,2077,797,1.07,,0,39.3,49.9,28.7,11709,360,,,360,,31.1,,,41.4,
1984-02,13.4,0,0,5,4,0,0,0,9,0,10,0,21,0,0,1.05,76,2487,409,3.11,,0,50.9,63.8,37.9,14365,330,,,360,,36.9,,,50.6,
1984-03,13,19,19,9,5,0,0,0,1,0,14,0,32,0,0,1.65,81,2775,288,4.93,,0,56.3,66.8,45.8,12918,320,,,315,,36.9,,,51.7,
1984-04,14.3,75,56,5,3,0,0,0,0,0,22,2,40,0,0,0.76,91,2871,97,1.41,,0,63.7,75.2,52.1,16186,270,,,270,,33.1,,,48.3,
1984-05,12.5,356,281,5,3,0,0,0,0,0,30,9,49,0,0,1.7,95,2884,12,3.04,,0,73.7,84.8,62.5,17561,10,,,360,,31.1,,,39.1,
1984-06,13,880,524,4,2,0,0,0,0,0,30,20,61,0,0,1.51,103,2884,0,2.79,,0,82.5,93.1,71.8,19083,90,,,90,,34.9,,,52.8,
1984-07,10.3,1515,635,3,1,0,0,0,0,0,31,30,64,0,0,0.31,104,0,0,0.43,,0,85.5,97.2,73.7,21222,140,,,45,,23,,,34.4,
1984-08,9.6,2160,645,4,2,0,0,0,0,0,31,29,67,0,0,1.13,106,0,0,1.47,,0,85.8,97.4,74.2,17953,90,,,90,,34.9,,,41.4,
1984-09,12.1,2530,371,3,0,0,0,0,0,0,25,16,43,0,0,0.05,99,39,39,0.09,,0,76,86.5,65.6,14732,360,,,360,,33.1,,,42.5,
1984-10,9.8,2661,130,17,10,0,0,0,0,0,26,1,42,0,0,2.13,90,108,69,6.5,,0,67,75.6,58.4,9302,200,,,180,,36,,,41.4,
1984-11,11.6,2675,14,6,5,0,0,0,2,0,12,0,30,0,0,1.11,83,435,327,2.97,,0,54.6,64.6,44.6,11808,180,,,315,,30,,,55.3,
1984-12,11.2,2687,12,11,8,0,0,0,5,0,9,0,28,0,0,1.91,76,834,399,6.09,,0,52.5,61.7,43.3,7666,310,,,315,,34.9,,,42.5,
1985-01,12.1,0,0,6,3,2,3,0,20,3,1,0,10,2,1.2,0.45,70,1677,843,0.81,,3.3,37.8,47.6,27.9,10494,360,,,360,,55,,,65.5,
1985-02,12.3,4,4,6,5,5,1,0,12,4,4,0,7,3,1.7,1.65,73,2241,564,2.62,,1.7,45,54,36,8682,170,,,180,,33.1,,,54.1,
1985-03,13.4,53,48,9,6,0,0,0,0,0,16,0,36,0,0,1.16,88,2420,178,3.7,,0,60.8,70.2,51.4,12133,180,,,180,,38.9,,,52.8,
1985-04,12.3,156,103,6,5,0,0,0,0,0,26,0,44,0,0,1.76,84,2458,39,3.75,,0,67.1,77.6,56.7,15030,350,,,45,,38,,,46.1,
1985-05,11.6,432,277,5,4,0,0,0,0,0,31,6,53,0,0,0.99,103,2458,0,2.13,,0,73.9,84.4,63.5,18320,170,,,180,,36.9,,,52.8,
1985-06,11.4,886,454,6,5,0,0,0,0,0,30,19,60,0,0,1.42,98,2458,0,3.78,,0,80.1,90.9,69.4,19604,350,,,360,,29.1,,,40.3,
1985-07,9.6,1486,599,4,2,0,0,0,0,0,31,27,67,0,0,1.77,102,0,0,2.4,,0,84.3,95.1,73.6,19261,170,,,180,,25.1,,,35.6,
1985-08,9.4,2185,699,2,2,0,0,0,0,0,31,31,69,0,0,0.42,105,0,0,0.53,,0,87.5,99.4,75.7,20950,300,,,315,,57.9,,,80.5,
1985-09,11.4,2585,400,7,4,0,0,0,0,0,28,16,46,0,0,1.15,106,19,19,3.35,,0,77.7,87.8,67.5,15074,330,,,315,,32,,,38,
1985-10,11.9,2720,135,8,6,0,0,0,0,0,26,0,44,0,0,1.29,89,75,56,3.92,,0,67.5,76.1,59,10986,180,,,180,,33.1,,,41.4,
1985-11,11.9,2748,27,7,5,0,0,0,2,0,15,0,31,0,0,1.69,80,366,290,3.11,,0,56.2,65.8,46.7,6538,280,,,315,,33.1,,,44.7,
1985-12,11.2,2748,0,3,1,0,0,0,19,2,2,0,16,0,0,0.53,74,1070,704,0.61,,0,42.3,54,30.6,13418,320,,,315,,36.9,,,42.5,
1986-01,11.4,0,0,0,0,0,0,0,12,0,7,0,24,0,0,0,83,1572,503,0,,0,48.8,62.1,35.4,15129,200,,,360,,30,,,40.3,
1986-02,12.5,17,17,5,4,0,0,0,7,1,11,0,20,0,0.8,1.16,88,1977,405,2.49,,0.8,51.2,61.4,40.9,11062,330,,,315,,30,,,39.1,
1986-03,13,40,22,5,3,0,0,0,1,0,23,0,29,0,0,0.53,83,2149,171,1.09,,0,60.2,72.4,48,16687,190,,,180,,38,,,51.7,
1986-04,13.2,149,109,10,8,0,0,0,0,0,27,0,44,0,0,1.15,85,2192,43,5.3,,0,67.2,76.6,57.8,12081,340,,,360,,36,,,48.3,
1986-05,12.1,356,207,10,5,0,0,0,0,0,30,1,52,0,0,1.6,90,2198,6,5.52,,0,71.5,80.6,62.4,12247,250,,,315,,36,,,44.7,
1986-06,9.2,827,471,10,7,0,0,0,0,0,30,20,65,0,0,1.05,98,2198,0,3.92,,0,80.7,90.8,70.6,16705,10,,,,,42.9,,,,
1986-07,11.9,1491,664,2,2,0,0,0,0,0,31,30,71,0,0,0.31,106,0,0,0.41,,0,86.4,97.7,75.1,23421,190,,,,,25.9,,,,
1986-08,9.6,2061,569,5,1,0,0,0,0,0,31,25,63,0,0,1.45,104,0,0,1.63,,0,83.4,93.5,73.2,17192,320,,,180,,29.1,,,35.6,
1986-09,11.6,2515,454,8,4,0,0,0,0,0,30,18,61,0,0,1.98,94,0,0,4.61,,0,80.1,88.7,71.6,12212,180,,,180,,33.1,,,50.6,
1986-10,8.9,2602,87,8,5,0,0,0,0,0,24,3,43,0,0,0.69,93,66,66,1.81,,0,65.6,75.6,55.7,11849,210,,,180,,25.9,,,38,
1986-11,9.8,2605,3,10,6,0,0,0,5,0,6,0,24,0,0,0.9,86,449,383,3.26,,0,52.3,61.8,42.9,8319,10,,,360,,30,,,40.3,
1986-12,8.3,2605,0,12,6,0,1,0,7,0,0,0,29,0,1.4,0.62,64,1037,588,2.44,,1.7,46,53.8,38.3,6873,290,,,270,,28,,,38,
1987-01,11.9,0,0,6,3,0,0,0,16,0,4,0,22,0,0,0.5,76,1676,638,1.22,,0,44.4,55.5,33.3,11791,330,,,360,,30,,,38,
1987-02,11.9,0,0,13,8,0,0,0,3,0,7,0,27,0,0,1,79,2074,398,3.68,,0,50.8,59.8,41.8,8646,300,,,,,34.9,,,,
1987-03,11.9,5,5,5,3,0,0,0,3,0,10,0,28,0,0.5,0.8,79,2423,349,1.7,,0.5,53.9,65.5,42.3,15630,240,,,,,40.9,,,,
1987-04,11.9,115,110,3,0,0,0,0,1,0,23,6,30,0,0,0.05,95,2534,111,0.11,,0,65,79.5,50.4,19560,300,,,270,,34.9,,,47.2,
1987-05,11.2,428,313,14,6,0,0,0,0,0,31,3,59,0,0,2.92,92,2534,0,5.95,,0,75.1,85.1,65.1,15244,360,,,180,,32,,,54.1,
1987-06,9.6,864,436,15,10,0,0,0,0,0,30,18,60,0,0,0.9,97,2534,0,3.46,,0,79.5,89.3,69.8,16819,190,,,90,,28,,,36.7,
1987-07,12.3,1433,569,5,4,0,0,0,0,0,31,28,64,0,0,0.67,100,0,0,1.76,,0,83.4,93.7,73,18414,240,,,315,,34.9,,,44.7,
1987-08,10.7,2101,667,3,1,0,0,0,0,0,31,26,64,0,0,0.79,103,0,0,0.81,,0,86.5,97.4,75.6,19003,190,,,270,,23,,,36.7,
1987-09,9.8,2463,363,7,3,0,0,0,0,0,30,15,53,0,0,0.59,98,0,0,1.38,,0,77.1,89.2,65,16650,310,,,360,,33.1,,,42.5,
1987-10,11.6,2568,105,3,0,0,0,0,0,0,26,1,40,0,0,0.09,94,58,58,0.12,,0,66.5,79.1,53.9,14743,190,,,180,,33.1,,,41.4,
1987-11,11.4,2590,22,8,8,0,0,0,2,0,12,0,30,0,0,1.55,88,361,302,4.17,,0,55.7,66.4,44.9,8889,160,,,135,,28,,,39.1,
1987-12,11.6,2590,0,8,6,0,0,0,10,0,6,0,23,0,0,1.02,78,909,548,2.9,,0,47.3,57,37.6,9071,250,,,315,,30,,,44.7,
1988-01,12.8,4,4,3,2,2,0,0,19,3,3,0,16,1,0.8,0.67,75,1620,711,0.88,,0.8,42.2,52.4,32,11021,180,,,180,,33.1,,,44.7,
1988-02,12.1,4,0,5,4,2,2,0,11,1,10,0,17,1,1.4,0.52,79,2140,520,1.23,,2.7,47.1,58.6,35.6,11392,200,,,180,,34.9,,,44.7,
1988-03,13.6,30,26,7,3,0,0,0,6,0,14,0,26,0,0,0.74,83,2447,307,2.04,,0,55.9,68.6,43.2,15562,330,,,315,,34.9,,,43.6,
1988-04,11.9,87,57,7,3,0,0,0,0,0,27,0,37,0,0,1.1,88,2520,73,2.21,,0,64.5,77.5,51.4,16823,340,,,180,,36.9,,,50.6,
1988-05,11.6,327,241,5,2,0,0,0,0,0,31,4,52,0,0,1.1,92,2520,0,2.11,,0,72.8,84.9,60.6,17508,290,,,270,,34.9,,,50.6,
1988-06,9.4,788,461,6,4,0,0,0,0,0,30,22,57,0,0,1.65,99,2520,0,3.23,,0,80.4,91.9,68.8,18223,270,,,270,,32,,,38,
1988-07,10.3,1418,629,6,4,0,0,0,0,0,31,28,67,0,0,1.33,104,0,0,2.48,,0,85.3,96.5,74.1,16830,220,,,315,,38.9,,,54.1,
1988-08,9.6,2125,707,3,2,0,0,0,0,0,31,29,64,0,0,0.31,107,0,0,0.44,,0,87.8,99.2,76.5,15491,310,,,315,,34.9,,,48.3,
1988-09,9.8,2551,426,8,7,0,0,0,0,0,30,21,57,0,0,1.39,97,0,0,4.04,,0,79.2,90.8,67.6,14338,190,,,180,,29.1,,,41.4,
1988-10,10.3,2625,75,7,6,0,0,0,0,0,27,0,46,0,0,0.63,89,54,54,1.64,,0,65.7,77,54.4,12331,30,,,360,,25.1,,,41.4,
1988-11,13.2,2664,38,5,4,0,0,0,4,0,18,0,28,0,0,0.84,88,300,246,2.28,,0,58.1,70.5,45.6,14205,250,,,270,,38.9,,,56.4,
1988-12,10.7,2664,0,8,5,0,0,0,7,0,4,0,26,0,0,0.72,74,793,493,2.48,,0,49.1,60.6,37.6,10409,190,,,180,,42.9,,,55.3,
1989-01,11.6,1,1,9,5,0,0,0,6,0,6,0,26,0,0,1.18,78,1262,468,2.56,,0,49.9,60.5,39.4,10070,180,,,360,,29.1,,,42.5,
1989-02,12.3,1,0,8,5,0,0,0,11,4,4,0,13,0,0.4,1.63,84,1900,638,3.7,,0.7,42.2,50.8,33.6,7627,360,,,360,,32,,,39.1,
1989-03,12.3,44,43,6,4,2,0,0,6,2,18,1,20,1,0.5,2.64,92,2200,300,3.72,,1.1,56.7,68.7,44.7,13362,360,,,360,,34.9,,,43.6,
1989-04,11.9,193,148,6,2,0,0,0,1,0,24,2,29,0,0,1.61,95,2307,107,1.86,,0,66.4,77.5,55.3,16799,180,,,360,,28,,,35.6,
1989-05,12.8,484,291,9,7,0,0,0,0,0,30,9,53,0,0,3.38,94,2311,4,9.62,,0,74.3,83.4,65.1,16111,180,,,360,,36,,,49.4,
1989-06,9.8,870,386,11,7,0,0,0,0,0,30,12,54,0,0,3.08,98,2311,0,8.75,,0,77.9,88,67.8,15151,330,,,315,,40.9,,,57.5,
1989-07,8.7,1422,552,7,3,0,0,0,0,0,31,24,65,0,0,1.46,99,0,0,2.61,,0,82.8,92.9,72.7,18708,60,,,45,,34.9,,,54.1,
1989-08,10.1,1957,534,7,5,0,0,0,0,0,31,20,60,0,0,0.5,101,0,0,1.89,,0,82.2,92.1,72.3,17771,190,,,180,,31.1,,,43.6,
1989-09,9.2,2264,307,2,2,0,0,0,0,0,29,9,44,0,0,1.25,101,15,15,2.4,,0,74.7,85.9,63.5,18112,350,,,360,,32,,,39.1,
1989-10,11.2,2468,205,3,2,0,0,0,0,0,26,7,33,0,0,1.76,97,97,82,2.02,,0,69,81.9,56,14676,350,,,180,,25.1,,,34.4,
1989-11,11.6,2520,51,2,1,0,0,0,2,0,18,0,29,0,0,0.46,89,355,257,0.49,,0,58.1,70.4,45.9,14509,340,,,360,,31.1,,,44.7,
1989-12,11.6,2520,0,4,1,0,0,1,21,4,6,0,-1,0,0,0.28,78,1160,806,0.33,,0,39,51.5,26.5,12618,10,,,360,,31.1,,,40.3,
1990-01,11.4,0,0,8,6,0,0,0,6,0,8,0,24,0,0,1.99,77,1571,410,4.54,,0,51.8,63.6,40,12055,310,,,315,,31.1,,,41.4,
1990-02,11.6,2,1,6,5,0,0,0,1,0,10,0,31,0,0,2.72,80,1883,312,4.72,,0,53.9,65.1,42.6,10874,330,,,315,,33.1,,,43.6,
1990-03,11.6,31,29,10,7,0,0,0,0,0,15,0,34,0,0,2.01,81,2140,257,5.9,,0,57.6,66.8,48.5,7878,330,,,315,,30,,,41.4,
1990-04,11.6,106,75,10,7,0,0,0,0,0,22,1,36,0,0,2.94,95,2244,104,6.91,,0,64,73.9,54.1,10030,20,,,360,,31.1,,,48.3,
1990-05,10.7,385,279,8,6,0,0,0,0,0,29,7,50,0,0,3.15,97,2264,20,7.15,,0,73.4,83.2,63.5,14235,190,,,225,,30,,,49.4,
1990-06,10.1,954,569,4,3,0,0,0,0,0,30,27,66,0,0,1.62,100,2264,0,1.89,,0,84,94.2,73.7,21186,180,,,135,,25.1,,,34.4,
1990-07,7.6,1497,543,7,6,0,0,0,0,0,31,21,62,0,0,0.8,101,0,0,2.6,,0,82.5,93.3,71.7,17562,340,,,180,,25.1,,,40.3,
1990-08,4.3,2104,607,5,4,0,0,0,0,0,31,26,65,0,0,1.4,106,0,0,2.37,,0,84.6,96.2,73,19224,190,,,180,,31.1,,,42.5,
1990-09,4.9,2555,450,7,5,0,0,0,0,0,30,19,53,0,0,0.33,102,0,0,1.12,,0,80,90.9,69.1,13069,230,,,225,,28,,,36.7,
1990-10,9.8,2701,146,6,4,0,0,0,0,0,26,5,36,0,0,2.18,95,105,105,2.81,,0,66.4,79.6,53.1,16300,330,,,315,,25.9,,,38,
1990-11,10.7,2739,38,8,6,0,0,0,1,0,20,0,30,0,0,1.99,81,299,195,3.81,,0,59.8,71,48.6,11557,180,,,315,,25.9,,,38,
1990-12,10.7,2741,2,10,4,0,0,0,12,3,3,0,10,0,0.2,0.45,80,952,653,1.46,,0.3,44,54.3,33.7,9685,340,,,315,,28,,,35.6,
1991-01,9.6,0,0,13,7,0,0,0,14,0,1,0,23,0,0.3,0.84,72,1641,689,2.72,,0.3,42.8,51.5,34,5905,320,,,315,,30,,,35.6,
1991-02,10.1,2,2,5,4,0,0,0,5,0,7,0,29,0,0,0.87,80,1963,322,2.6,,0,53.6,65.5,41.7,11942,350,,,360,,25.1,,,35.6,
1991-03,12.3,42,40,6,4,0,0,0,0,0,18,1,35,0,0,0.9,96,2165,202,1.35,,0,59.7,71.6,47.9,13378,170,,,180,,34.9,,,42.5,
1991-04,9.6,152,110,7,6,0,0,0,0,0,28,1,42,0,0,1.38,93,2203,38,3.64,,0,67.4,78.5,56.3,12444,170,,,225,,25.9,,,38,
1991-05,8.7,480,329,9,8,0,0,0,0,0,31,7,46,0,0,1.62,93,2210,7,6.97,,0,75.4,84.6,66.2,10620,310,,,225,,30,,,44.7,
1991-06,9.4,959,478,9,7,0,0,0,0,0,30,24,63,0,0,1.85,96,2210,0,4.26,,0,80.9,91.4,70.5,15481,20,,,135,,34.9,,,51.7,
1991-07,10.5,1577,618,4,4,0,0,0,0,0,31,29,67,0,0,2.02,101,0,0,3.99,,0,84.9,96.1,73.8,18832,300,,,315,,32,,,44.7,
1991-08,7.6,2119,543,9,5,0,0,0,0,0,31,23,69,0,0,1.52,100,0,0,4.3,,0,82.5,92.5,72.5,14345,360,,,360,,44.1,,,55.3,
1991-09,7.4,2439,319,9,9,0,0,0,0,0,29,10,50,0,0,1.44,93,12,12,4.61,,0,75.2,85.5,64.9,10436,350,,,360,,34.9,,,42.5,
1991-10,9.8,2605,166,5,5,0,0,0,0,0,28,5,34,0,0,3.48,97,84,71,9.32,,0,68.1,80,56.1,13336,320,,,360,,28,,,48.3,
1991-11,10.3,2618,13,4,3,0,0,0,8,0,8,0,25,0,0,0.42,79,497,413,1.04,,0,51.7,61.9,41.5,8686,190,,,180,,32,,,41.4,
1991-12,7.2,2623,5,12,10,0,0,0,6,0,4,0,29,0,0,4.22,78,959,462,8.75,,0,50.2,58.4,42.1,7448,340,,,315,,21,,,31.1,
1992-01,6.5,0,0,11,8,0,0,0,6,0,1,0,17,0,0,0.95,70,1521,562,3.25,,0,46.9,55.5,38.2,8583,310,,,315,,36,,,50.6,
1992-02,7.6,1,1,7,5,0,0,0,1,0,9,0,32,0,0,1.05,79,1832,310,2.41,,0,54.4,64,44.7,9297,10,,,360,,23,,,36.7,
1992-03,8.1,6,4,8,6,0,0,0,1,0,17,0,31,0,0,1.1,85,2020,188,3.24,,0,59.1,70.2,47.9,14034,,,,,,,,,,
1992-04,6.7,110,105,7,5,0,0,0,0,0,25,0,38,0,0,1.29,87,2095,76,2.46,,0,66,76.2,55.7,12478,150,,,135,,30,,,57.5,
1992-05,6.7,314,204,10,8,0,0,0,0,0,29,3,49,0,0,2.34,94,2112,16,6.93,,0,71.1,79.8,62.3,10224,280,,,360,,25.1,,,36.7,
1992-06,7.8,745,430,13,11,0,0,0,0,0,30,15,60,0,0,0.99,96,2112,0,5.24,,0,79.4,89.2,69.5,15050,300,,,315,,40,,,52.8,
1992-07,11.6,1345,600,3,2,0,0,0,0,0,31,28,69,0,0,1.76,98,0,0,2.48,,0,84.3,94,74.7,18421,220,,,225,,29.1,,,44.7,
1992-08,6.5,1815,470,7,6,0,0,0,0,0,31,20,59,0,0,0.69,100,0,0,2.07,,0,80.2,90.5,69.8,17103,160,,,135,,23.9,,,31.1,
1992-09,7.8,2195,380,4,4,0,0,0,0,0,30,12,53,0,0,1.86,95,0,0,3.25,,0,77.7,87.8,67.6,14884,310,,,315,,25.1,,,41.4,
1992-10,7.4,2351,156,7,3,0,0,0,0,0,29,1,47,0,0,1.71,91,16,16,3.06,,0,69.5,81.6,57.3,15685,300,,,270,,44.1,,,63.3,
1992-11,10.1,2354,3,7,6,0,0,0,3,0,8,0,28,0,0,1.29,77,389,372,3.56,,0,52.7,62,43.3,9026,320,,,270,,33.1,,,67.8,
1992-12,8.5,2367,13,8,4,0,0,0,2,0,2,0,30,0,0,1.67,78,870,481,4.26,,0,49.9,58.8,41,5119,350,,,360,,28,,,34.4,
1993-01,7.6,0,0,16,4,0,0,0,6,0,1,0,28,0,0,0.72,74,1489,619,1.76,,0,45,53.2,36.9,5088,350,,,315,,36.9,,,55.3,
1993-02,9.4,0,0,8,7,0,0,0,4,0,4,0,24,0,0,1.79,74,1939,450,5.78,,0,48.9,57.8,40.1,8055,310,,,315,,25.9,,,38,
1993-03,11.9,18,18,7,7,0,0,0,2,0,10,0,30,0,0,0.99,88,2234,295,3.03,,0,56.1,65.8,46.3,12556,190,,,360,,32,,,48.3,
1993-04,12.8,91,73,8,5,0,0,0,0,0,20,0,39,0,0,1.33,88,2358,125,3.49,,0,63.3,73.5,53,13038,190,,,135,,34.9,,,46.1,
1993-05,10.7,309,217,10,4,0,0,0,0,0,30,2,54,0,0,0.65,94,2364,6,1.76,,0,71.8,81.4,62.3,13899,350,,,360,,34.9,,,54.1,
1993-06,11.4,808,500,4,4,0,0,0,0,0,30,21,60,0,0,2.15,99,2364,0,3.75,,0,81.7,91.3,72,12470,150,,,135,,36.9,,,55.3,
1993-07,13.6,1498,689,0,0,0,0,0,0,0,31,31,74,0,0,0,103,0,0,0,,0,87.2,97.4,77,19726,200,,,180,,33.1,,,43.6,
1993-08,8.7,2194,696,3,1,0,0,0,0,0,31,29,70,0,0,0.66,104,0,0,0.75,,0,87.5,98,76.9,17013,340,,,360,,23.9,,,32.2,
1993-09,7.2,2591,398,7,6,0,0,0,0,0,30,19,51,0,0,1.26,99,2,2,3.28,,0,78.2,90.3,66,15947,330,,,315,,34.9,,,41.4,
1993-10,8.3,2704,112,9,7,0,0,0,2,0,21,1,29,0,0,1.2,90,151,149,5.1,,0,63.8,73.6,54,11035,270,,,225,,30,,,49.4,
1993-11,8.7,2723,19,6,4,0,0,0,7,0,6,0,23,0,0.3,0.64,84,572,421,1.63,,0.3,51.6,62.3,40.9,10122,310,,,315,,38,,,49.4,
1993-12,9.2,2726,3,6,4,0,0,0,7,0,4,0,25,0,0,0.92,73,1055,483,2.54,,0,49.5,59,40,8957,220,,,270,,28,,,44.7,
1994-01,9.8,3,3,9,6,0,0,0,9,0,3,0,18,0,0,0.4,72,1658,602,1.44,,0,45.7,54.2,37.1,7536,360,,,180,,30,,,44.7,
1994-02,10.7,3,0,7,3,0,0,0,9,0,6,0,20,0,0.1,0.85,79,2116,458,2.02,,0.1,48.6,59.8,37.5,9104,340,,,315,,30,,,35.6,
1994-03,11.4,50,47,6,5,0,0,0,1,0,18,0,29,0,0,0.8,86,2351,235,1.69,,0,58.9,70.4,47.4,11921,350,,,360,,29.1,,,35.6,
1994-04,12.3,162,112,7,5,0,0,0,0,0,25,0,35,0,0,1.8,87,2438,87,3.62,,0,65.9,77.3,54.4,11606,180,,,180,,32,,,65.5,
1994-05,8.1,393,230,12,10,0,0,0,0,0,28,1,46,0,0,1.49,91,2466,28,5.8,,0,71.5,80.5,62.5,10496,180,,,360,,44.1,,,71.4,
1994-06,10.3,963,571,5,3,0,0,0,0,0,30,27,67,0,0,0.92,103,2466,0,2.05,,0,84,94.2,73.9,17549,310,,,315,,31.1,,,38,
1994-07,10.3,1549,585,9,7,0,0,0,0,0,31,25,66,0,0,1.7,103,0,0,4.58,,0,83.9,94,73.7,16909,190,,,315,,30,,,44.7,
1994-08,8.9,2138,589,3,3,0,0,0,0,0,31,29,67,0,0,3.9,103,0,0,4.89,,0,84,95.5,72.6,17992,20,,,45,,29.1,,,49.4,
1994-09,9.4,2483,344,3,3,0,0,0,0,0,30,9,49,0,0,1.02,97,6,6,1.39,,0,76.3,87.1,65.4,13371,340,,,360,,31.1,,,38,
1994-10,9.2,2628,145,9,7,0,0,0,0,0,25,5,41,0,0,2.71,93,81,74,8.19,,0,67.3,76.9,57.7,10340,200,,,180,,31.1,,,39.1,
