DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,PSUN,SNOW,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WSF1,WSF2,WSF5,WSFG,WSFM
1974-12,,590,0,6,4,0,0,0,0,0,9,0,35,0,0,1.72,78,422,286,3.76,,0,55.8,65.7,45.9,,,,,360,,,,,41.4,
1975-01,,12,12,1,0,0,0,0,0,0,11,0,37,0,0,0.01,87,687,266,0.01,,0,56.8,67.3,46.3,,,,,270,,,,,40.3,
1975-02,,12,0,7,6,0,0,0,0,0,0,0,40,0,0,1.07,69,951,264,3.21,,0,55.6,62.7,48.4,,,,,360,,,,,34.4,
1975-03,,12,0,10,7,0,0,0,0,0,1,0,43,0,0,0.64,70,1239,288,2.99,,0,55.7,61.6,49.8,,,,,270,,,,,46.1,
1975-04,,12,0,6,4,0,0,0,0,0,0,0,45,0,0,0.28,69,1489,250,0.74,,0,56.7,62.9,50.4,,,,,270,,,,,35.6,
1975-05,,12,0,1,0,0,0,0,0,0,9,0,49,0,0,0.04,71,1611,122,0.04,,0,61.1,67.5,54.6,,,,,225,,,,,41.4,
1975-06,,24,12,0,0,0,0,0,0,0,18,0,55,0,0,0,78,1640,29,0,,0,64.5,70.4,58.5,,,,,270,,,,,24.2,
1975-07,,145,121,0,0,0,0,0,0,0,31,0,58,0,0,0,81,0,0,0,,0,68.9,74.8,63,,,,,270,,,,,24.2,
1975-08,,245,100,0,0,0,0,0,0,0,31,0,58,0,0,0,85,0,0,0,,0,68.2,74.1,62.4,,,,,270,,,,,23,
1975-09,,401,156,0,0,0,0,0,0,0,28,3,58,0,0,0,104,0,0,0,,0,70.2,77,63.4,,,,,270,,,,,23,
1975-10,,449,47,3,1,0,0,0,0,0,27,0,49,0,0,0.15,86,35,35,0.24,,0,65.4,73.3,57.5,,,,,270,,,,,36.7,
1975-11,,467,19,0,0,0,0,0,0,0,13,0,41,0,0,0,89,186,151,0,,0,60.6,70.2,50.9,,,,,270,,,,,38,
1975-12,,474,6,1,1,0,0,0,0,0,9,0,40,0,0,0.1,85,421,235,0.1,,0,57.6,68,47.3,,,,,360,,,,,34.4,
1976-01,,27,27,0,0,0,0,0,0,0,19,0,36,0,0,0,88,604,183,0,,0,60,72.6,47.4,,,,,270,,,,,21.9,
1976-02,,29,1,8,6,0,0,0,0,0,8,0,44,0,0,0.75,79,812,208,2.15,,0,57.9,66,49.7,,,,,270,,,,,40.3,
1976-03,,35,6,5,3,0,0,0,0,0,12,0,41,0,0,0.49,82,1025,213,0.83,,0,58.4,67.3,49.4,,,,,360,,,,,38,
1976-04,,36,0,8,2,0,0,0,0,0,6,0,44,0,0,0.31,78,1237,212,0.78,,0,58,65.5,50.4,,,,,270,,,,,52.8,
1976-05,,36,1,0,0,0,0,0,0,0,12,0,56,0,0,0,73,1293,56,0,,0,63.2,68.5,58,,,,,270,,,,,26.4,
1976-06,,144,107,1,1,0,0,0,0,0,25,2,55,0,0,0.28,99,1311,17,0.28,,0,68,75,61,,,,,270,,,,,31.1,
1976-07,,299,155,1,0,0,0,0,0,0,31,0,62,0,0,0.02,80,0,0,0.02,,0,70,74.8,65.2,,,,,,,,,,,
1976-08,,432,132,1,0,0,0,0,0,0,31,0,60,0,0,0.03,83,0,0,0.03,,0,69.3,75.2,63.4,,,,,270,,,,,27.5,
1976-09,,593,161,6,2,0,0,0,0,0,30,0,61,0,0,1.45,83,0,0,1.85,,0,70.4,74.5,66.3,,,,,270,,,,,26.4,
1976-10,,729,136,3,1,0,0,0,0,0,31,2,53,0,0,1.44,97,6,6,1.5,,0,69.2,76.2,62.2,,,,,360,,,,,27.5,
1976-11,,823,94,2,2,0,0,0,0,0,17,4,42,0,0,0.73,96,72,66,0.87,,0,65.9,75.6,56.2,,,,,360,,,,,20.8,
1976-12,,826,3,2,2,0,0,0,0,0,20,0,41,0,0,0.81,85,228,156,0.95,,0,60.1,71.9,48.2,,,,,225,,,,,25.3,
1977-01,,2,2,7,5,0,0,0,0,0,8,0,41,0,0,1.33,82,462,234,3.21,,0,57.5,65.7,49.4,,,,,180,,,,,36.7,
1977-02,,15,13,2,1,0,0,0,0,0,15,0,44,0,0,0.18,88,598,136,0.26,,0,60.6,70.7,50.5,,,,,270,,,,,34.4,
1977-03,,15,0,3,3,0,0,0,0,0,7,0,40,0,0,0.52,75,876,278,1.23,,0,56,65,47,,,,,360,,,,,39.1,
1977-04,,16,1,0,0,0,0,0,0,0,13,0,48,0,0,0,77,994,118,0,,0,61.1,68.3,53.8,,,,,225,,,,,31.1,
1977-05,,16,0,7,3,0,0,0,0,0,11,0,51,0,0,1.67,74,1114,120,2.55,,0,61.1,67.5,54.8,,,,,135,,,,,36.7,
1977-06,,36,20,0,0,0,0,0,0,0,28,0,55,0,0,0,76,1131,17,0,,0,65.1,71,59.2,,,,,270,,,,,25.3,
1977-07,,150,113,0,0,0,0,0,0,0,30,0,59,0,0,0,87,1,1,0,,0,68.6,75.3,61.9,,,,,225,,,,,31.1,
1977-08,,332,182,3,2,0,0,0,0,0,31,0,61,0,0,2.1,84,1,0,2.47,,0,70.9,76.6,65.2,,,,,270,,,,,23,
1977-09,,442,110,0,0,0,0,0,0,0,30,0,58,0,0,0,80,1,0,0,,0,68.6,74.6,62.8,,,,,270,,,,,27.5,
1977-10,,499,58,0,0,0,0,0,0,0,27,0,52,0,0,0,83,21,20,0,,0,66.2,72.9,59.5,,,,,270,,,,,23,
1977-11,,556,57,1,0,0,0,0,0,0,22,1,48,0,0,0.04,91,86,65,0.04,,0,64.7,75,54.4,,,,,315,,,,,41.4,
1977-12,,560,4,9,5,0,0,0,0,0,8,0,45,0,0,1.57,80,217,131,3.92,,0,60.9,67.2,54.6,,,,,270,,,,,32.2,
1978-01,,0,0,10,9,0,0,0,0,0,7,0,39,0,0,1.51,76,417,200,7.48,,0,58.5,65.3,51.8,,,,,225,,,,,32.2,
1978-02,,2,2,11,9,0,0,0,0,0,6,0,44,0,0,1.61,78,609,192,7.67,,0,58.2,65.3,51.2,,,,,270,,,,,44.7,
1978-03,,34,32,11,8,0,0,0,0,0,6,2,48,0,0,2.27,93,731,122,5.75,,0,62.1,68.4,55.8,,,,,135,,,,,35.6,
1978-04,,34,0,4,3,0,0,0,0,0,1,0,46,0,0,0.69,70,907,176,1.23,,0,59.1,65.3,53,,,,,270,,,,,32.2,
1978-05,,100,66,0,0,0,0,0,0,0,18,1,52,0,0,0,95,958,51,0,,0,65.5,73.5,57.4,,,,,315,,,,,27.5,
1978-06,,182,81,0,0,0,0,0,0,0,29,1,58,0,0,0,90,962,4,0,,0,67.6,75.1,60.1,,,,,225,,,,,28.9,
1978-07,,268,86,0,0,0,0,0,0,0,30,0,57,0,0,0,85,1,1,0,,0,67.7,74.5,61,,,,,270,,,,,25.3,
1978-08,,417,149,0,0,0,0,0,0,0,31,0,58,0,0,0,82,1,0,0,,0,69.8,76.1,63.5,,,,,270,,,,,23,
1978-09,,676,259,2,1,0,0,0,0,0,30,7,58,0,0,0.36,105,1,0,0.39,,0,73.6,82.5,64.8,,,,,360,,,,,28.9,
1978-10,,784,108,1,0,0,0,0,0,0,26,0,55,0,0,0.04,89,7,6,0.04,,0,68.3,74.2,62.4,,,,,135,,,,,23,
1978-11,,787,3,5,5,0,0,0,0,0,11,0,43,0,0,0.4,81,191,184,1.2,,0,59,67.1,50.8,,,,,270,,,,,38,
1978-12,,787,0,5,2,0,0,0,0,0,5,0,33,0,0,0.61,80,524,333,0.83,,0,54.2,63.4,45,,,,,360,,,,,41.4,
1979-01,,0,0,10,9,0,0,0,0,0,2,0,34,0,0,1.32,70,848,324,5.26,,0,54.5,61.7,47.4,,,,,270,,,,,40.3,
1979-02,,0,0,9,8,0,0,0,0,0,0,0,38,0,0,0.59,69,1152,303,2.53,,0,54.2,61.6,46.7,,,,,270,,,,,34.4,
1979-03,,8,8,11,9,0,0,0,0,0,3,0,41,0,0,1.61,84,1393,241,4.74,,0,57.5,64.4,50.5,,,,,270,,,,,34.4,
1979-04,,8,0,0,0,0,0,0,0,0,7,0,49,0,0,0,74,1538,145,0,,0,60.2,67.3,53.1,,,,,360,,,,,30,
1979-05,,41,33,0,0,0,0,0,0,0,13,2,51,0,0,0,97,1615,77,0,,0,63.6,70.8,56.4,,,,,270,,,,,39.1,
1979-06,,168,127,0,0,0,0,0,0,0,27,3,57,0,0,0,103,1616,1,0,,0,69.2,77.7,60.7,,,,,225,,,,,26.4,
1979-07,,274,106,0,0,0,0,0,0,0,31,0,58,0,0,0,81,0,0,0,,0,68.4,74.7,62.1,,,,,270,,,,,28.9,
1979-08,,459,184,0,0,0,0,0,0,0,31,0,62,0,0,0,85,0,0,0,,0,71,77.6,64.3,,,,,270,,,,,24.2,
1979-09,,723,264,1,0,0,0,0,0,0,30,6,60,0,0,0.04,101,0,0,0.04,,0,73.8,81.5,66.1,,,,,270,,,,,23,
1979-10,,777,54,3,1,0,0,0,0,0,27,0,49,0,0,0.22,79,22,21,0.31,,0,66.1,72.9,59.2,,,,,360,,,,,44.7,
1979-11,,784,7,3,1,0,0,0,0,0,12,0,44,0,0,0.13,81,148,126,0.22,,0,61,70.6,51.5,,,,,360,,,,,38,
1979-12,,805,21,2,2,0,0,0,0,0,14,0,41,0,0,0.31,86,306,158,0.42,,0,60.6,71.2,50,,,,,315,,,,,31.1,
1980-01,,2,2,15,11,0,0,0,0,0,8,0,43,0,0,1.82,79,475,168,6.97,,0,59.6,66.4,52.9,,,,,180,,,,,41.4,
1980-02,,10,8,9,8,0,0,0,0,0,11,0,46,0,0,2.63,83,592,117,9.13,,0,61.2,69,53.5,,,,,360,,,,,44.7,
1980-03,,10,0,8,7,0,0,0,0,0,4,0,46,0,0,1.46,74,800,209,3.7,,0,58.3,65.2,51.3,,,,,270,,,,,42.5,
1980-04,,25,15,2,1,0,0,0,0,0,9,0,49,0,0,0.13,85,947,147,0.17,,0,60.6,67.8,53.4,,,,,270,,,,,39.1,
1980-05,,25,0,2,0,0,0,0,0,0,2,0,49,0,0,0.05,71,1099,152,0.07,,0,60.1,66,54.2,,,,,270,,,,,46.1,
1980-06,,83,58,0,0,0,0,0,0,0,23,1,54,0,0,0,98,1136,37,0,,0,65.7,73.5,57.9,,,,,225,,,,,32.2,
1980-07,,198,116,0,0,0,0,0,0,0,29,1,59,0,0,0,91,2,2,0,,0,68.7,75.6,61.8,,,,,270,,,,,24.2,
1980-08,,380,182,0,0,0,0,0,0,0,31,0,62,0,0,0,89,2,0,0,,0,70.9,77.2,64.5,,,,,270,,,,,26.4,
1980-09,,444,64,0,0,0,0,0,0,0,28,0,57,0,0,0,84,5,3,0,,0,67,72.7,61.4,,,,,270,,,,,28.9,
1980-10,,513,68,0,0,0,0,0,0,0,20,0,52,0,0,0,88,35,31,0,,0,66.2,73.9,58.5,,,,,270,,,,,34.4,
1980-11,,521,8,0,0,0,0,0,0,0,19,0,45,0,0,0,82,121,85,0,,0,62.4,72,52.8,,,,,360,,,,,31.1,
1980-12,,535,14,4,2,0,0,0,0,0,14,1,43,0,0,1.27,90,284,163,1.57,,0,60.2,70.4,49.9,,,,,90,,,,,27.5,
1981-01,,0,0,4,3,0,0,0,0,0,9,0,44,0,0,0.77,81,454,170,1.51,,0,59.5,67.5,51.5,,,,,360,,,,,34.4,
1981-02,,27,27,5,4,0,0,0,0,0,12,0,43,0,0,0.53,85,605,151,1.58,,0,60.6,69.5,51.6,,,,,360,,,,,26.4,
1981-03,,27,0,6,5,0,0,0,0,0,2,0,46,0,0,0.93,74,821,215,3.24,,0,58.1,64.3,51.8,,,,,270,,,,,48.3,
1981-04,,51,23,3,2,0,0,0,0,0,9,1,49,0,0,0.24,92,960,139,0.46,,0,61.1,67.8,54.5,,,,,270,,,,,34.4,
1981-05,,76,25,0,0,0,0,0,0,0,19,0,54,0,0,0,81,992,33,0,,0,64.7,70.8,58.7,,,,,225,,,,,26.4,
1981-06,,283,207,0,0,0,0,0,0,0,28,4,61,0,0,0,104,993,0,0,,0,71.9,79,64.7,,,,,270,,,,,36.7,
1981-07,,488,206,0,0,0,0,0,0,0,31,1,62,0,0,0,96,0,0,0,,0,71.6,78.3,65,,,,,270,,,,,24.2,
1981-08,,684,196,0,0,0,0,0,0,0,31,1,61,0,0,0,91,0,0,0,,0,71.3,77.8,64.9,,,,,225,,,,,24.2,
1981-09,,822,138,1,0,0,0,0,0,0,29,1,61,0,0,0.05,91,0,0,0.05,,0,69.6,75.6,63.6,,,,,270,,,,,25.3,
1981-10,,872,50,2,1,0,0,0,0,0,18,1,51,0,0,0.36,93,42,42,0.4,,0,65.3,72.7,57.8,,,,,360,,,,,38,
1981-11,,901,29,3,3,0,0,0,0,0,10,0,46,0,0,1.56,89,160,118,2.63,,0,62.1,70,54.1,,,,,90,,,,,26.4,
1981-12,,905,4,2,1,0,0,0,0,0,12,0,46,0,0,1.5,83,337,178,1.52,,0,59.4,67.7,51,,,,,360,,,,,36.7,
1982-01,,0,0,9,5,0,0,0,0,0,3,0,35,0,0,1.18,78,661,323,2.78,,0,54.6,62.5,46.6,,,,,270,,,,,40.3,
1982-02,,3,3,3,2,0,0,0,0,0,7,0,44,0,0,0.5,80,830,169,0.66,,0,59.1,66.8,51.3,,,,,315,,,,,28.9,
1982-03,,3,0,12,10,0,0,0,0,0,5,0,43,0,0,0.89,74,1062,231,3.41,,0,57.5,64.5,50.6,,,,,180,,,,,40.3,
1982-04,,12,9,3,2,0,0,0,0,0,7,0,43,0,0,0.98,83,1217,155,1.61,,0,60.1,67.3,53,,,,,270,,,,,34.4,
1982-05,,17,5,2,0,0,0,0,0,0,3,0,52,0,0,0.08,78,1298,81,0.11,,0,62.5,67.4,57.6,,,,,270,,,,,27.5,
1982-06,,24,7,1,0,0,0,0,0,0,10,0,53,0,0,0.01,74,1348,50,0.01,,0,63.6,68.9,58.2,,,,,270,,,,,26.4,
1982-07,,157,134,0,0,0,0,0,0,0,31,0,58,0,0,0,83,0,0,0,,0,69.3,75.8,62.8,,,,,225,,,,,23,
1982-08,,355,197,0,0,0,0,0,0,0,31,0,61,0,0,0,88,0,0,0,,0,71.4,77.8,64.9,,,,,225,,,,,25.3,
1982-09,,553,198,7,4,0,0,0,0,0,30,5,57,0,0,0.24,92,0,0,0.78,,0,71.6,78.6,64.6,,,,,135,,,,,25.3,
1982-10,,686,133,2,1,0,0,0,0,0,30,1,53,0,0,0.13,91,3,3,0.18,,0,69.2,78.9,59.5,,,,,315,,,,,32.2,
1982-11,,700,14,6,6,0,0,0,0,0,13,0,44,0,0,1.31,85,131,128,3.48,,0,61.2,69.8,52.6,,,,,270,,,,,59.7,
1982-12,,700,0,2,1,0,0,0,0,0,3,0,37,0,0,0.64,72,401,269,0.66,,0,56.3,64.9,47.7,,,,,45,,,,,40.3,
1983-01,,21,21,7,7,0,0,0,0,0,10,0,39,0,0,1.94,87,612,212,5.25,,0,58.8,68.4,49.3,,,,,270,,,,,49.4,
1983-02,,21,0,12,9,0,0,0,0,0,4,0,45,0,0,2.35,74,826,214,5.64,,0,57.4,64.3,50.4,,,,,270,,,,,41.4,
1983-03,,21,0,16,12,0,0,0,0,0,4,0,46,0,0,2.55,70,1050,224,6.37,,0,57.8,63.8,51.7,,,,,135,,,,,43.6,
1983-04,,21,0,11,10,0,0,0,0,0,4,0,46,0,0,0.7,77,1225,175,3.18,,0,59.2,66.2,52.2,,,,,360,,,,,51.7,
1983-05,,31,10,1,0,0,0,0,0,0,8,0,51,0,0,0.04,84,1312,87,0.04,,0,62.5,68.6,56.5,,,,,270,,,,,32.2,
1983-06,,68,37,2,0,0,0,0,0,0,19,0,55,0,0,0.02,74,1338,26,0.03,,0,65.4,70.2,60.5,,,,,270,,,,,23,
1983-07,,211,143,0,0,0,0,0,0,0,31,0,61,0,0,0,83,0,0,0,,0,69.6,75.8,63.4,,,,,225,,,,,24.2,
1983-08,,476,265,4,2,0,0,0,0,0,31,1,62,0,0,1,97,0,0,1.25,,0,73.5,80.3,66.8,,,,,270,,,,,25.3,
1983-09,,699,222,3,2,0,0,0,0,0,29,2,60,0,0,1.66,93,0,0,1.91,,0,72.4,79,65.8,,,,,90,,,,,39.1,
1983-10,,839,140,6,3,0,0,0,0,0,30,3,58,0,0,0.49,92,0,0,0.94,,0,69.5,76.5,62.5,,,,,225,,,,,21.9,
1983-11,,853,14,6,5,0,0,0,0,0,12,0,41,0,0,0.84,82,136,135,2.74,,0,61,68,53.9,,,,,270,,,,,44.7,
1983-12,,853,0,8,4,0,0,0,0,0,4,0,44,0,0,0.7,75,381,245,2.11,,0,57.1,64.1,50.1,,,,,270,,,,,36.7,
1984-01,6,4,4,1,1,0,0,0,0,0,15,0,41,0,0,0.39,79,595,214,0.39,,0,58.2,67.8,48.6,,,,,45,,,,,50.6,
1984-02,8.1,4,0,1,0,0,0,0,0,0,9,0,43,0,0,0.01,79,783,188,0.01,,0,58.5,67.7,49.3,,,,,225,,,,,43.6,
1984-03,8.3,11,6,1,1,0,0,0,0,0,12,0,49,0,0,0.14,78,905,121,0.14,,0,61.3,69.3,53.3,,,,,270,,,,,44.7,
1984-04,9.6,23,13,4,3,0,0,0,0,0,10,0,46,0,0,0.87,83,1026,121,1.16,,0,61.4,69,53.8,,,,,270,,,,,46.1,
1984-05,8.3,79,56,0,0,0,0,0,0,0,27,1,53,0,0,0,92,1050,24,0,,0,66,73,59.1,,,,,270,,,,,31.1,
1984-06,8.9,142,63,0,0,0,0,0,0,0,30,0,58,0,0,0,86,1051,1,0,,0,67.1,72.7,61.4,,,,,270,,,,,26.4,
1984-07,8.9,336,194,0,0,0,0,0,0,0,31,0,62,0,0,0,86,0,0,0,,0,71.3,77.1,65.4,,,,,270,,,,,26.4,
1984-08,8.5,587,250,1,1,0,0,0,0,0,31,0,63,0,0,0.29,84,0,0,0.29,,0,73.1,78.6,67.6,,,,,270,,,,,24.2,
1984-09,7.8,931,344,3,0,0,0,0,0,0,30,6,63,0,0,0.05,96,0,0,0.09,,0,76.5,83.4,69.5,,,,,360,,,,,32.2,
1984-10,7.8,979,48,2,1,0,0,0,0,0,24,0,53,0,0,0.21,79,31,31,0.28,,0,65.6,72.4,58.7,,,,,315,,,,,34.4,
1984-11,7.4,979,0,6,2,0,0,0,0,0,7,0,42,0,0,0.93,77,221,190,1.24,,0,58.7,65.8,51.5,,,,,225,,,,,32.2,
1984-12,7.6,980,1,10,8,0,0,0,0,0,3,0,41,0,0,1.62,75,526,305,4.21,,0,55.2,62.2,48.2,,,,,315,,,,,49.4,
1985-01,6.3,0,0,4,2,0,0,0,0,0,3,0,41,0,0,0.5,80,821,295,0.7,,0,55.5,63.5,47.4,,,,,360,,,,,39.1,
1985-02,7.4,13,13,3,3,0,0,0,0,0,8,0,39,0,0,0.86,85,1070,249,1.91,,0,56.6,64.6,48.5,,,,,360,,,,,33.3,
1985-03,9.2,13,0,5,3,0,0,0,0,0,2,0,43,0,0,0.3,73,1372,303,0.72,,0,55.2,61.7,48.8,,,,,270,,,,,46.1,
1985-04,8.3,35,22,0,0,0,0,0,0,0,6,1,50,0,0,0,90,1525,152,0,,0,60.7,67.5,53.9,,,,,360,,,,,38,
1985-05,8.3,37,1,2,0,0,0,0,0,0,2,0,52,0,0,0.09,77,1647,123,0.16,,0,61.1,66.4,55.8,,,,,270,,,,,27.5,
1985-06,7.6,83,47,0,0,0,0,0,0,0,22,0,55,0,0,0,89,1664,16,0,,0,66,71.8,60.2,,,,,270,,,,,25.3,
1985-07,7.6,280,197,0,0,0,0,0,0,0,31,3,61,0,0,0,97,0,0,0,,0,71.3,78,64.7,,,,,270,,,,,27.5,
1985-08,7.8,432,152,0,0,0,0,0,0,0,31,1,59,0,0,0,94,0,0,0,,0,69.9,76.3,63.5,,,,,270,,,,,23,
1985-09,8.5,543,111,4,1,0,0,0,0,0,26,0,57,0,0,0.17,88,1,1,0.28,,0,68.6,74.6,62.7,,,,,180,,,,,31.1,
1985-10,7.4,628,85,4,1,0,0,0,0,0,21,2,55,0,0,0.28,95,22,20,0.36,,0,67.1,74.5,59.7,,,,,225,,,,,34.4,
1985-11,8.1,633,5,6,5,0,0,0,0,0,7,0,43,0,0,1.69,81,220,198,4.75,,0,58.6,65.8,51.4,,,,,225,,,,,51.7,
1985-12,6.3,638,5,2,1,0,0,0,0,0,14,0,39,0,0,0.35,83,408,188,0.44,,0,59.1,69.2,49,,,,,360,,,,,34.4,
1986-01,6.5,27,27,6,5,0,0,0,0,0,16,0,48,0,0,0.84,88,521,114,2.31,,0,62.2,71.4,53,,,,,90,,,,,28.9,
1986-02,8.3,38,11,9,5,0,0,0,0,0,5,0,41,0,0,2.66,87,709,188,5.36,,0,58.7,65.8,51.5,,,,,270,,,,,41.4,
1986-03,7.8,46,8,8,6,0,0,0,0,0,9,0,45,0,0,1.89,83,896,187,4.89,,0,59.2,65.9,52.5,,,,,180,,,,,36.7,
1986-04,8.9,68,22,2,2,0,0,0,0,0,9,0,50,0,0,0.18,86,1017,121,0.3,,0,61.7,69.1,54.3,,,,,270,,,,,36.7,
1986-05,8.5,76,8,0,0,0,0,0,0,0,20,0,51,0,0,0,79,1077,59,0,,0,63.3,70.2,56.4,,,,,270,,,,,38,
1986-06,8.1,124,48,0,0,0,0,0,0,0,25,0,57,0,0,0,82,1086,9,0,,0,66.3,72.8,59.8,,,,,270,,,,,25.3,
1986-07,8.7,232,108,2,0,0,0,0,0,0,31,0,59,0,0,0.05,78,0,0,0.09,,0,68.5,74.6,62.3,,,,,135,,,,,25.3,
1986-08,8.1,351,119,0,0,0,0,0,0,0,31,0,59,0,0,0,89,1,0,0,,0,68.8,75.4,62.2,,,,,225,,,,,25.3,
1986-09,8.7,398,47,1,1,0,0,0,0,0,25,0,54,0,0,1.44,77,25,24,1.44,,0,65.7,72,59.5,,,,,225,,,,,30,
1986-10,7.2,458,60,1,1,0,0,0,0,0,28,1,53,0,0,0.1,92,44,19,0.1,,0,66.3,74.5,58.2,,,,,270,,,,,26.4,
1986-11,6.9,495,37,2,1,0,0,0,0,0,22,0,47,0,0,1.12,86,83,38,1.14,,0,64.9,75.2,54.7,,,,,270,,,,,34.4,
1986-12,6,497,1,2,1,0,0,0,0,0,8,0,44,0,0,0.29,79,289,207,0.3,,0,58.4,68.1,48.7,,,,,180,,,,,23,
1987-01,6.7,3,3,4,2,0,0,0,0,0,4,0,33,0,0,0.82,80,603,314,1.27,,0,54.9,64.2,45.8,,,,,360,,,,,32.2,
1987-02,8.3,13,10,6,2,0,0,0,0,0,7,0,39,0,0,0.3,84,800,196,0.64,,0,58.3,67,49.6,,,,,,,,,,,
1987-03,8.9,21,8,4,3,0,0,0,0,0,9,0,44,0,0,0.4,86,997,196,0.92,,0,58.9,67,50.8,,,,,,,,,,,
1987-04,8.3,54,33,1,0,0,0,0,0,0,13,1,48,0,0,0.02,90,1086,89,0.02,,0,63.1,71.2,55,,,,,225,,,,,36.7,
1987-05,8.7,79,25,0,0,0,0,0,0,0,16,0,54,0,0,0,82,1134,48,0,,0,64.2,69.9,58.6,,,,,270,,,,,36.7,
1987-06,8.7,93,14,2,0,0,0,0,0,0,17,0,55,0,0,0.06,76,1160,25,0.09,,0,64.7,69.8,59.5,,,,,270,,,,,27.5,
1987-07,8.5,135,42,2,0,0,0,0,0,0,28,0,58,0,0,0.04,79,2,2,0.08,,0,66.3,71.9,60.7,,,,,270,,,,,26.4,
1987-08,8.3,219,84,0,0,0,0,0,0,0,30,0,58,0,0,0,79,3,1,0,,0,67.7,73.5,61.8,,,,,270,,,,,24.2,
1987-09,7.2,357,138,1,0,0,0,0,0,0,30,1,58,0,0,0.08,94,3,0,0.08,,0,69.6,75.9,63.3,,,,,225,,,,,25.3,
1987-10,6.9,488,131,4,2,0,0,0,0,0,24,2,57,0,0,1.13,103,10,7,1.74,,0,69,75.6,62.3,,,,,270,,,,,32.2,
1987-11,6.7,509,21,5,3,0,0,0,0,0,14,0,45,0,0,0.23,84,126,116,0.6,,0,61.8,70.4,53.3,,,,,90,,,,,35.6,
1987-12,8.5,509,0,7,4,0,0,0,0,0,2,0,34,0,0,0.7,75,472,346,1.8,,0,53.9,61.7,46,,,,,360,,,,,47.2,
1988-01,7.4,8,8,2,2,0,0,0,0,0,8,0,40,0,0,1.4,83,737,265,1.61,,0,56.7,66,47.4,,,,,225,,,,,46.1,
1988-02,7.4,23,15,4,4,0,0,0,0,0,16,0,42,0,0,0.82,88,880,143,1.79,,0,60.6,71,50.2,,,,,45,,,,,49.4,
1988-03,8.5,76,53,2,0,0,0,0,0,0,14,2,45,0,0,0.04,95,1012,132,0.08,,0,62.5,71.8,53.1,,,,,360,,,,,36.7,
1988-04,9.6,89,12,5,3,0,0,0,0,0,11,0,48,0,0,0.4,83,1138,125,1.14,,0,61.2,68.7,53.8,,,,,270,,,,,50.6,
1988-05,10.1,104,15,0,0,0,0,0,0,0,16,0,49,0,0,0,79,1216,78,0,,0,63,70.1,55.8,,,,,270,,,,,49.4,
1988-06,9.4,128,24,0,0,0,0,0,0,0,15,0,51,0,0,0,77,1282,66,0,,0,63.6,69.6,57.6,,,,,270,,,,,31.1,
1988-07,8.9,256,128,0,0,0,0,0,0,0,31,0,59,0,0,0,80,0,0,0,,0,69.1,74.2,64,,,,,270,,,,,27.5,
1988-08,8.7,357,101,1,0,0,0,0,0,0,30,0,60,0,0,0.02,83,0,0,0.02,,0,68.3,73.7,62.8,,,,,270,,,,,27.5,
1988-09,7.2,443,86,1,0,0,0,0,0,0,25,2,57,0,0,0.07,106,6,6,0.07,,0,67.7,74.3,61,,,,,270,,,,,26.4,
1988-10,6.7,495,51,0,0,0,0,0,0,0,16,2,55,0,0,0,96,25,19,0,,0,66.1,71.7,60.4,,,,,270,,,,,24.2,
1988-11,6.7,496,1,4,3,0,0,0,0,0,10,0,45,0,0,0.28,81,174,149,0.73,,0,60.1,67.8,52.3,,,,,270,,,,,39.1,
1988-12,7.4,502,6,9,7,0,0,0,0,0,12,0,38,0,0,0.76,81,445,271,2.52,,0,56.5,65,47.9,,,,,360,,,,,39.1,
1989-01,6.7,4,4,3,1,0,0,0,0,0,10,0,36,0,0,0.52,81,747,302,0.59,,0,55.4,65.8,45,,,,,360,,,,,36.7,
1989-02,7.8,15,11,7,5,0,0,0,0,0,7,0,35,0,0,0.97,84,1043,296,1.72,,0,54.8,62.5,47.1,,,,,270,,,,,36.7,
1989-03,8.1,21,6,3,2,0,0,0,0,0,7,0,43,0,0,0.5,82,1239,196,0.86,,0,58.9,66.1,51.7,,,,,270,,,,,35.6,
1989-04,8.1,100,78,0,0,0,0,0,0,0,11,4,48,0,0,0,102,1325,86,0,,0,64.7,72.4,57,,,,,270,,,,,32.2,
1989-05,8.3,102,2,1,0,0,0,0,0,0,12,0,52,0,0,0.04,75,1407,81,0.04,,0,62.4,68.6,56.3,,,,,270,,,,,34.4,
1989-06,8.3,134,33,0,0,0,0,0,0,0,16,0,57,0,0,0,79,1435,29,0,,0,65.1,70.4,59.9,,,,,270,,,,,27.5,
1989-07,8.1,270,136,0,0,0,0,0,0,0,31,0,61,0,0,0,84,0,0,0,,0,69.4,75.6,63.2,,,,,135,,,,,26.4,
1989-08,8.7,354,83,0,0,0,0,0,0,0,29,0,59,0,0,0,80,2,2,0,,0,67.6,73.1,62.2,,,,,270,,,,,25.3,
1989-09,7.6,454,100,2,1,0,0,0,0,0,29,0,57,0,0,0.23,88,6,3,0.26,,0,68.2,75.4,61.1,,,,,225,,,,,28.9,
